SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Wed Sep 25 10:30:29 GMT-03:00 2024
User: Lavfis
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB4F02573
Integration Time (usec): 100000 (USB4F02573)
Spectra Averaged: 1 (USB4F02573)
Boxcar Smoothing: 0 (USB4F02573)
Correct for Electrical Dark: No (USB4F02573)
Strobe/Lamp Enabled: No (USB4F02573)
Correct for Detector Non-linearity: No (USB4F02573)
Correct for Stray Light: No (USB4F02573)
Number of Pixels in Processed Spectrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
345,22	1337,32
345,44	1337,32
345,66	1337,32
345,88	1329,13
346,10	1329,13
346,32	1597,42
346,54	1576,94
346,75	1624,04
346,97	1564,65
347,19	1601,51
347,41	1572,84
347,63	1525,74
347,85	1505,26
348,07	1581,03
348,29	1607,66
348,51	1572,84
348,73	1507,30
348,95	1490,92
349,16	1517,54
349,38	1462,25
349,60	1511,40
349,82	1458,15
350,04	1624,04
350,26	1658,85
350,48	1632,23
350,70	1591,27
350,92	1460,20
351,14	1619,94
351,35	1624,04
351,57	1544,17
351,79	1538,02
352,01	1476,59
352,23	1507,30
352,45	1554,41
352,67	1605,61
352,89	1533,93
353,10	1535,98
353,32	1531,88
353,54	1576,94
353,76	1609,70
353,98	1609,70
354,20	1562,60
354,42	1570,79
354,64	1560,55
354,85	1552,36
355,07	1511,40
355,29	1548,26
355,51	1519,59
355,73	1550,31
355,95	1501,16
356,17	1525,74
356,38	1546,22
356,60	1513,45
356,82	1617,90
357,04	1556,46
357,26	1509,35
357,48	1628,14
357,69	1591,27
357,91	1511,40
358,13	1591,27
358,35	1554,41
358,57	1535,98
358,79	1605,61
359,01	1570,79
359,22	1548,26
359,44	1566,70
359,66	1570,79
359,88	1521,64
360,10	1531,88
360,32	1476,59
360,53	1531,88
360,75	1617,90
360,97	1599,46
361,19	1544,17
361,41	1689,57
361,62	1605,61
361,84	1576,94
362,06	1476,59
362,28	1501,16
362,50	1597,42
362,72	1587,18
362,93	1492,97
363,15	1470,44
363,37	1464,30
363,59	1605,61
363,81	1564,65
364,02	1585,13
364,24	1445,87
364,46	1572,84
364,68	1503,21
364,90	1642,47
365,11	1540,07
365,33	1693,67
365,55	1538,02
365,77	1540,07
365,99	1484,78
366,20	1687,53
366,42	1621,99
366,64	1470,44
366,86	1529,83
367,07	1556,46
367,29	1501,16
367,51	1505,26
367,73	1540,07
367,95	1503,21
368,16	1615,85
368,38	1578,98
368,60	1611,75
